23	2	4
23	1	5
21	2	3
21	1	4
22	2	2
22	1	3
8	2	7
8	1	7
3	2	6
3	1	6
12	2	6
12	1	6
7	2	5
7	1	5
17	2	5
17	1	5
10	2	5
10	1	5
6	2	5
6	1	5
19	2	5
19	1	5
15	2	4
15	1	5
20	2	4
20	1	5
18	2	4
18	1	5
14	2	3
14	1	4
13	2	2
13	1	3
11	2	4
11	1	5
16	2	4
16	1	5
4	2	4
4	1	5
1	2	3
1	1	4
5	2	2
5	1	3
9	2	1
9	1	2
2	1	-9999
2	2	-9999
