1	0.4
2	0.37
3	0.8
4	0.001
5	0.05
6	0.36
7	0.08
8	0.05
9	0.01
10	0.08
11	0.5
12	0.5
13	0.01
14	0.5
15	0.1
16	0.3
17	0.05
18	0.45
19	0.1
20	1
21	0.3
22	0.08
23	0.5
24	0.01
25	0.6
26	0.35
27	0.6
28	0
29	0.3
30	0.5
31	0.35
32	0.25
33	0.3
34	0.3
35	0.35


