1	1
2	1
3	6
4	8
5	3
6	6
21	2
22	2
23	2
24	16
25	4
26	16
28	8
29	8
31	16
41	6
42	6
43	6
44	6
45	6
46	6
47	6
48	6
51	22
54	22
92	1
113	1
114	8
127	6
142	1
143	2
144	16
999	-9999
0	-9999
