1	0
2	0
3	0
4	0
5	0
6	0
21	2
22	3
23	1
24	0
25	0
26	0
28	0
29	0
31	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
51	0
54	0
92	0
113	0
114	0
127	0
142	0
143	1
144	0
999	-9999
0	-9999
