3	0
2	1
4	0
10	1
24	1
12	1
37	1
1	1
14	1
6	1
47	0
20	0
25	1
11	1
31	1
42	1
19	0
60	0
53	0
26	1
8	1
30	0
35	0
7	1
9	1
33	1
15	1
21	0
28	0
39	1
13	1
48	0
57	1
23	1
41	1
22	0
29	0
38	1
32	1
55	0
40	0
18	1
5	1
52	1
16	0
36	1
49	0
46	0
27	0
54	0
43	1
59	0
45	1
56	0
17	1
44	0
58	1
34	0
61	0
51	0
64	1
68	1
62	0
63	0
70	1
65	1
69	1
67	0
50	1
66	0
72	0
73	0
71	0
74	0
-9999	0
