1	0.07
2	1.40
3	0.03
4	0.02
5	0.30
6	0.00
7	0.16
8	0.03
9	0.39
10	0.10
11	0.50
12	0.50
13	0.25
14	0.17
15	0.08
16	0.20
17	0.00
18	0.00
19	0.15
20	0.10
21	0.10
22	0.00




