19	2	2
9	3	3
10	2	3
12	3	3
13	3	3
3	1	2
6	1	2
8	3	3
7	0	3
2	0	2
18	0	2
4	0	1
5	0	1
14	0	1
15	0	1
16	0	2
17	0	2
20	0	1
11	1	2
1	0	0
