1	0
2	0
3	0
4	0
5	0.5
6	0
21	1
22	0
23	0.5
24	1
25	0
26	0.5
28	0.5
29	0.5
31	0.5
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
51	0
54	0
92	0
113	0
114	0.5
127	0.5
142	0.5
143	1
144	1
999	-9999
0	-9999
-9999	-9999
