1	1	0
2	1	0
3	0	0
4	1	0
5	1	0
6	0	0
21	1	1
22	1	1
23	1	1
24	1	1
25	1	1
26	1	1
28	1	1
29	1	1
31	1	1
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
51	0	0
54	0	0
92	1	0
113	1	0
114	1	0
127	0	0
142	1	0
143	1	1
144	1	1
999	-9999	-9999
0	-9999	-9999
