1	2	13
1	3	10
1	4	7
1	5	4
1	6	2
1	7	1
1	8	5
1	9	2
2	1	13
2	2	11
2	3	8
2	4	6
2	5	4
2	6	2
2	7	1
2	8	3
2	9	2
